Date,Close,High,Low,Open,Volume,Daily_Return,Price_Momentum,Volatility,Pct_Change,SMA_5,SMA_10,EMA_5,EMA_10,Volume_Change,RSI_14,Hour,DayOfWeek,MACD,MACD_Signal,SMA20,Bollinger_Upper,Bollinger_Lower,ATR,OBV,Stochastic_%K,Stochastic_%D,Lag_Close_1,Lag_Close_2,Lag_Close_3,Lag_Close_4,Lag_Close_5,Lag_Close_6,Lag_Close_7,Lag_Close_8,Lag_Close_9
2025-01-27 18:30:00,396.4599914550781,397.3200073242188,393.4200134277344,393.9599914550781,4002206,0.006345822048493638,2.506500244140625,0.009837042779955592,0.6362426784024988,397.82465209960935,403.2068267822266,398.23465745883766,401.93299446760807,-458103.0,23.83290887619023,18,0,-4.499999523067174,-2.857675429492012,407.9951599121094,421.21642614034295,394.7738936838758,5.002716064453129,-76225068,12.458811132461415,10.00561995082543,393.9534912109375,397.15478515625,399.2799987792969,402.2749938964844,406.5350036621094,406.8500061035156,407.9500122070313,410.2099914550781,411.3999938964844
2025-01-27 19:30:00,394.5,396.6098937988281,389.0,396.4500122070313,7026302,-0.004918683685177907,-1.959991455078125,0.019289971606661915,-0.49437307605355585,396.2696533203125,401.51682739257814,396.9897716392251,400.58154092804295,3024096.0,22.560610187959682,19,0,-4.841012873147918,-3.2543429182231933,406.9651596069336,421.03813798691533,392.89218122695183,5.377750941685272,-83251370,18.958973280033664,11.231536104605118,396.4599914550781,393.9534912109375,397.15478515625,399.2799987792969,402.2749938964844,406.5350036621094,406.8500061035156,407.9500122070313,410.2099914550781
2025-01-27 20:30:00,397.05999755859375,397.4500122070313,392.3999938964844,394.5,4426955,0.006489220680846008,2.55999755859375,0.012718527027648273,0.6489220680846008,395.8256530761719,400.2018280029297,397.0131802790147,399.94126031541583,-2599347.0,24.31449408034996,20,0,-4.848804007447029,-3.573235136067961,406.0986587524414,420.3792949648362,391.81802254004657,5.527038574218758,-78824415,27.783505154639176,19.73376318904475,394.5,396.4599914550781,393.9534912109375,397.15478515625,399.2799987792969,402.2749938964844,406.5350036621094,406.8500061035156,407.9500122070313
2025-01-28 14:30:00,393.0499877929688,397.14990234375,386.5,396.9100036621094,13942036,-0.00972516649498865,-4.010009765624943,0.027095541723714853,-1.0099253992548518,395.00469360351565,398.7118255615234,395.69211611699944,398.68830167497094,9515081.0,16.01654338877063,14,1,-5.119537965680536,-3.882495701990476,405.087158203125,420.07439637079034,390.09992003545966,5.884887695312508,-92766451,21.899433816529807,22.880637417067547,397.05999755859375,394.5,396.4599914550781,393.9534912109375,397.15478515625,399.2799987792969,402.2749938964844,406.5350036621094,406.8500061035156
2025-01-28 15:30:00,388.1799926757813,394.489990234375,387.510009765625,393.0799865722656,6949490,-0.012465640744554876,-4.8699951171875,0.017981298883118568,-1.239026909664398,393.8499938964844,396.84482421875,393.1880749699268,396.77770003875463,-6992546.0,14.286710061167668,15,1,-5.6617987916997095,-4.238356319932323,403.95215759277346,420.45391417105907,387.45040101448785,6.047786167689741,-99715941,5.755370110549291,18.47943636057276,393.0499877929688,397.05999755859375,394.5,396.4599914550781,393.9534912109375,397.15478515625,399.2799987792969,402.2749938964844,406.5350036621094
2025-01-28 16:30:00,393.5220031738281,394.2300109863281,387.4700012207031,388.1099853515625,5252923,0.013944546717506496,5.342010498046818,0.01717822564203339,1.3761684267196594,393.2623962402344,395.54352416992185,393.29938437122723,396.1857551542225,-1696567.0,26.89884049787132,16,1,-5.595981806067698,-4.509881417159399,403.0092575073242,419.63796545560473,386.3805495590437,6.184215000697549,-94463018,27.132928319080797,18.26257741538663,388.1799926757813,393.0499877929688,397.05999755859375,394.5,396.4599914550781,393.9534912109375,397.15478515625,399.2799987792969,402.2749938964844
2025-01-28 17:30:00,394.0342102050781,395.6799926757813,392.3500061035156,393.5199890136719,4123575,0.0013067219093370749,0.51220703125,0.008451008785588857,0.1301596930080029,393.16923828125005,394.7194458007813,393.5443263158443,395.7945651634689,-1129348.0,28.725713386655983,17,1,-5.439784099093117,-4.695861953546142,402.1664672851563,418.8219888411002,385.5109457292123,6.092784336635053,-90339443,31.22340936799664,21.370569265875577,393.5220031738281,388.1799926757813,393.0499877929688,397.05999755859375,394.5,396.4599914550781,393.9534912109375,397.15478515625,399.2799987792969
2025-01-28 18:30:00,396.3500061035156,396.5899963378906,392.4299926757813,394.1000061035156,3502718,0.0057092107717679344,2.3157958984375,0.01049578301513345,0.5877144264281542,393.0272399902344,394.42644653320315,394.47955291173474,395.8955544252956,-620857.0,34.76611062884285,18,1,-5.07067928151298,-4.77082541913951,401.45971832275393,417.82607655102663,385.0933600944812,6.149220057896209,-86836725,42.36561764952957,33.57398511220234,394.0342102050781,393.5220031738281,388.1799926757813,393.0499877929688,397.05999755859375,394.5,396.4599914550781,393.9534912109375,397.15478515625
2025-01-28 19:30:00,400.4100036621094,400.5899963378906,395.6099853515625,396.3200073242188,6238810,0.010319934049013709,4.05999755859375,0.012437279140834267,1.024346536160614,394.4992431640625,394.75196838378906,396.4563698285263,396.71636337744354,2736092.0,42.15265847073783,19,1,-4.399834627378425,-4.696627260787293,400.86171875,416.4027657866233,385.3206717133767,6.294219970703133,-80597915,65.15222335144377,46.24708345632333,396.3500061035156,394.0342102050781,393.5220031738281,388.1799926757813,393.0499877929688,397.05999755859375,394.5,396.4599914550781,393.9534912109375
2025-01-28 20:30:00,398.1000061035156,400.30999755859375,397.3449096679688,400.2999877929688,3777704,-0.005495832516964729,-2.30999755859375,0.0074480980787876416,-0.5769080536117355,396.4832458496094,395.1666198730469,397.0042485868561,396.96793478218393,-2461106.0,40.19824928968707,20,1,-4.008376830353143,-4.5589771747004635,400.0392242431641,414.21088305247815,385.86756543385,6.365297589983263,-84375619,57.51149521808006,55.009778739684464,400.4100036621094,396.3500061035156,394.0342102050781,393.5220031738281,388.1799926757813,393.0499877929688,397.05999755859375,394.5,396.4599914550781
