Date,Close,High,Low,Open,Volume,Daily_Return,Price_Momentum,Volatility,Pct_Change,SMA_5,SMA_10,EMA_5,EMA_10,Volume_Change,RSI_14,Hour,DayOfWeek,MACD,MACD_Signal,SMA20,Bollinger_Upper,Bollinger_Lower,ATR,OBV,Stochastic_%K,Stochastic_%D,Lag_Close_1,Lag_Close_2,Lag_Close_3,Lag_Close_4,Lag_Close_5,Lag_Close_6,Lag_Close_7,Lag_Close_8,Lag_Close_9
2023-02-27 18:30:00,209.1199951171875,209.4199981689453,206.55999755859372,207.1699981689453,19739423,0.009412545086050453,1.9598999023437784,0.013676361309921092,0.9460798424094197,206.84097595214843,201.4443786621094,205.9696664964902,203.43532188275174,4097984.0,62.07847710147333,18,0,1.550933947879713,0.23956642270581943,200.44773864746094,209.61637897908983,191.27909831583204,3.443956647600465,116283777,98.19492695610022,90.88142321684451,207.16009521484372,205.33999633789065,205.55479431152344,207.02999877929688,196.86199951171875,196.1999969482422,195.7299041748047,195.52200317382807,195.9250030517578
2023-02-27 19:30:00,208.06869506835935,209.17999267578125,207.2400054931641,209.125,18528196,-0.005051069607367141,-1.0513000488281534,0.009323782138297121,-0.5027257428152798,207.04871520996093,202.65874786376952,206.66934268711327,204.277753371044,-1211227.0,59.079851661665444,19,0,1.8483872520742182,0.5613305885794992,200.80817337036132,210.59123703133773,191.0251097093849,3.411812918526802,97755581,91.86941337191777,94.39691990242532,209.1199951171875,207.16009521484372,205.33999633789065,205.55479431152344,207.02999877929688,196.86199951171875,196.1999969482422,195.7299041748047,195.52200317382807
2023-02-27 20:30:00,207.66000366210935,208.13999938964844,206.3500061035156,208.06700134277344,12161446,-0.001956089519421657,-0.40869140625,0.008619826902466012,-0.196421381945866,207.46975708007812,203.87254791259767,206.999563012112,204.89270796941952,-6366750.0,59.976770298200286,20,0,2.027768306975048,0.854618132258609,201.14553833007812,211.39788017911928,190.89319648103697,3.4146695818220048,85594135,89.41037891752522,93.1582397485144,208.06869506835935,209.1199951171875,207.16009521484372,205.33999633789065,205.55479431152344,207.02999877929688,196.86199951171875,196.1999969482422,195.7299041748047
2023-02-28 14:30:00,205.1320953369141,211.22999572753903,204.82000732421875,210.58999633789065,46960347,-0.025917190255416434,-2.5279083251952557,0.031248100853220256,-1.2173303865045226,207.4281768798828,204.8127670288086,206.37707378704604,204.93623294532762,34798901.0,73.70295780521671,14,1,1.94354404419542,1.0724033146459713,201.52602844238282,211.7770280320949,191.27502885267074,3.2160971505301483,38633788,65.4509773409068,82.24358987678328,207.66000366210935,208.06869506835935,209.1199951171875,207.16009521484372,205.33999633789065,205.55479431152344,207.02999877929688,196.86199951171875,196.1999969482422
2023-02-28 15:30:00,205.27569580078125,206.3300018310547,203.75,205.1199951171875,24086375,0.0007590712134367805,0.14360046386715908,0.01256847198101115,0.07000389852758193,207.05129699707032,205.7203369140625,206.00994779162446,204.997953464501,-22873972.0,72.38376585263087,15,1,1.8668630315091264,1.2312952580186023,201.82192840576172,212.15074778149042,191.49310903003303,3.2282398768833827,62720163,65.44224374216813,73.4345333335334,205.1320953369141,207.66000366210935,208.06869506835935,209.1199951171875,207.16009521484372,205.33999633789065,205.55479431152344,207.02999877929688,196.86199951171875
2023-02-28 16:30:00,207.7949981689453,207.83999633789065,204.8600006103516,205.2400054931641,16656559,0.01244880436268708,2.5193023681640625,0.014341036857471475,1.2272774710792023,206.7862976074219,206.81363677978516,206.60496458406476,205.50650704712723,-7429816.0,74.69643442196187,16,1,1.9864805121183053,1.382332308838543,202.25267868041993,212.83308005645165,191.67227730438822,3.263275146484387,79376722,80.06385136182304,70.31902414829933,205.27569580078125,205.1320953369141,207.66000366210935,208.06869506835935,209.1199951171875,207.16009521484372,205.33999633789065,205.55479431152344,207.02999877929688
2023-02-28 17:30:00,207.2178955078125,207.87680053710935,206.30999755859372,207.8300018310547,13948561,-0.0029452259916726057,-0.5771026611328125,0.007561137394412702,-0.2777269261619142,206.6161376953125,206.83242645263672,206.8092748919807,205.81766858543364,-2707998.0,74.15917466297032,17,1,2.0115232773813716,1.5081705025471088,202.5000732421875,213.31105440076905,191.68909208360597,3.2023326328822668,65428161,75.5955010710853,73.70053205835883,207.7949981689453,205.27569580078125,205.1320953369141,207.66000366210935,208.06869506835935,209.1199951171875,207.16009521484372,205.33999633789065,205.55479431152344
2023-02-28 18:30:00,208.26499938964844,209.41000366210935,206.8600006103516,207.22000122070312,17234763,0.005042940656256052,1.0471038818359375,0.012244030726386666,0.5053153731099824,206.7371368408203,207.10344696044922,207.29451639120327,206.2626378225636,3286202.0,75.02504027158044,18,1,2.0917499897153107,1.6248863999807495,202.77181854248047,213.88668094597014,191.6569561389908,3.2687617710658543,82662924,81.96474514855984,79.20803252715606,207.2178955078125,207.7949981689453,205.27569580078125,205.1320953369141,207.66000366210935,208.06869506835935,209.1199951171875,207.16009521484372,205.33999633789065
2023-02-28 19:30:00,205.3600006103516,208.9600067138672,205.1100006103516,208.2646026611328,18668489,-0.013946690957883503,-2.9049987792968466,0.018747594916599983,-1.3948569312224213,206.7827178955078,207.1054473876953,206.64967779758604,206.09852196579777,1433726.0,66.6666666666668,19,1,1.8990302749366208,1.6797151749719237,202.94031829833983,214.1073317623284,191.77330483435125,3.361619131905694,63994435,62.29930566104339,73.28651729356284,208.26499938964844,207.2178955078125,207.7949981689453,205.27569580078125,205.1320953369141,207.66000366210935,208.06869506835935,209.1199951171875,207.16009521484372
2023-02-28 20:30:00,205.72000122070312,206.69000244140625,204.91000366210935,205.38999938964844,11255740,0.0016067083696155824,0.3600006103515341,0.008652531444364822,0.17530220553252374,206.8715789794922,206.96143798828126,206.33978560529175,206.0297000121442,-7412749.0,66.29626676877378,20,1,1.755115672161537,1.6947952744098465,203.51781845092773,213.94524579222156,193.0903911096339,3.3823340279715404,75250175,44.73426447136028,62.999438426987844,205.3600006103516,208.26499938964844,207.2178955078125,207.7949981689453,205.27569580078125,205.1320953369141,207.66000366210935,208.06869506835935,209.1199951171875
